"","Date","VIX.Close","Month"
"4497",2017-11-14,11.59,"2017-11"
"4498",2017-11-15,13.13,"2017-11"
"4499",2017-11-16,11.76,"2017-11"
"4500",2017-11-17,11.43,"2017-11"
"4501",2017-11-20,10.65,"2017-11"
"4502",2017-11-21,9.73,"2017-11"
"4503",2017-11-22,9.88,"2017-11"
"4504",2017-11-24,9.67,"2017-11"
"4505",2017-11-27,9.87,"2017-11"
"4506",2017-11-28,10.03,"2017-11"
"4507",2017-11-29,10.7,"2017-11"
"4508",2017-11-30,11.28,"2017-11"
"4509",2017-12-01,11.43,"2017-12"
"4510",2017-12-04,11.68,"2017-12"
"4511",2017-12-05,11.33,"2017-12"
"4512",2017-12-06,11.02,"2017-12"
"4513",2017-12-07,10.16,"2017-12"
"4514",2017-12-08,9.58,"2017-12"
"4515",2017-12-11,9.34,"2017-12"
"4516",2017-12-12,9.92,"2017-12"
"4517",2017-12-13,10.18,"2017-12"
"4518",2017-12-14,10.49,"2017-12"
"4519",2017-12-15,9.42,"2017-12"
"4520",2017-12-18,9.53,"2017-12"
"4521",2017-12-19,10.03,"2017-12"
"4522",2017-12-20,9.72,"2017-12"
"4523",2017-12-21,9.62,"2017-12"
"4524",2017-12-22,9.9,"2017-12"
"4525",2017-12-26,10.25,"2017-12"
"4526",2017-12-27,10.47,"2017-12"
"4527",2017-12-28,10.18,"2017-12"
"4528",2017-12-29,11.04,"2017-12"
"4529",2018-01-02,9.77,"2018-01"
"4530",2018-01-03,9.15,"2018-01"
"4531",2018-01-04,9.22,"2018-01"
"4532",2018-01-05,9.22,"2018-01"
"4533",2018-01-08,9.52,"2018-01"
"4534",2018-01-09,10.08,"2018-01"
"4535",2018-01-10,9.82,"2018-01"
"4536",2018-01-11,9.88,"2018-01"
"4537",2018-01-12,10.16,"2018-01"
"4538",2018-01-16,11.66,"2018-01"
"4539",2018-01-17,11.91,"2018-01"
"4540",2018-01-18,12.22,"2018-01"
"4541",2018-01-19,11.27,"2018-01"
"4542",2018-01-22,11.03,"2018-01"
"4543",2018-01-23,11.1,"2018-01"
"4544",2018-01-24,11.47,"2018-01"
"4545",2018-01-25,11.58,"2018-01"
"4546",2018-01-26,11.08,"2018-01"
"4547",2018-01-29,13.84,"2018-01"
"4548",2018-01-30,14.79,"2018-01"
"4549",2018-01-31,13.54,"2018-01"
"4550",2018-02-01,13.47,"2018-02"
"4551",2018-02-02,17.31,"2018-02"
"4552",2018-02-05,37.32,"2018-02"
"4553",2018-02-06,29.98,"2018-02"
"4554",2018-02-07,27.73,"2018-02"
"4555",2018-02-08,33.46,"2018-02"
"4556",2018-02-09,29.06,"2018-02"
"4557",2018-02-12,25.61,"2018-02"
"4558",2018-02-13,24.97,"2018-02"
"4559",2018-02-14,19.26,"2018-02"
"4560",2018-02-15,19.13,"2018-02"
"4561",2018-02-16,19.46,"2018-02"
"4562",2018-02-20,20.6,"2018-02"
"4563",2018-02-21,20.02,"2018-02"
"4564",2018-02-22,18.72,"2018-02"
"4565",2018-02-23,16.49,"2018-02"
"4566",2018-02-26,15.8,"2018-02"
"4567",2018-02-27,18.59,"2018-02"
"4568",2018-02-28,19.85,"2018-02"
"4569",2018-03-01,22.47,"2018-03"
"4570",2018-03-02,19.59,"2018-03"
"4571",2018-03-05,18.73,"2018-03"
"4572",2018-03-06,18.36,"2018-03"
"4573",2018-03-07,17.76,"2018-03"
"4574",2018-03-08,16.54,"2018-03"
"4575",2018-03-09,14.64,"2018-03"
"4576",2018-03-12,15.78,"2018-03"
"4577",2018-03-13,16.35,"2018-03"
"4578",2018-03-14,17.23,"2018-03"
"4579",2018-03-15,16.59,"2018-03"
"4580",2018-03-16,15.8,"2018-03"
"4581",2018-03-19,19.02,"2018-03"
"4582",2018-03-20,18.2,"2018-03"
"4583",2018-03-21,17.86,"2018-03"
"4584",2018-03-22,23.34,"2018-03"
"4585",2018-03-23,24.87,"2018-03"
"4586",2018-03-26,21.03,"2018-03"
"4587",2018-03-27,22.5,"2018-03"
"4588",2018-03-28,22.87,"2018-03"
"4589",2018-03-29,19.97,"2018-03"
"4590",2018-04-02,23.62,"2018-04"
"4591",2018-04-03,21.1,"2018-04"
"4592",2018-04-04,20.06,"2018-04"
"4593",2018-04-05,18.94,"2018-04"
"4594",2018-04-06,21.49,"2018-04"
"4595",2018-04-09,21.77,"2018-04"
"4596",2018-04-10,20.47,"2018-04"
"4597",2018-04-11,20.24,"2018-04"
"4598",2018-04-12,18.49,"2018-04"
"4599",2018-04-13,17.41,"2018-04"
"4600",2018-04-16,16.56,"2018-04"
"4601",2018-04-17,15.25,"2018-04"
"4602",2018-04-18,15.6,"2018-04"
"4603",2018-04-19,15.96,"2018-04"
"4604",2018-04-20,16.88,"2018-04"
"4605",2018-04-23,16.34,"2018-04"
"4606",2018-04-24,18.02,"2018-04"
"4607",2018-04-25,17.84,"2018-04"
"4608",2018-04-26,16.24,"2018-04"
"4609",2018-04-27,15.41,"2018-04"
"4610",2018-04-30,15.93,"2018-04"
"4611",2018-05-01,15.49,"2018-05"
"4612",2018-05-02,15.97,"2018-05"
"4613",2018-05-03,15.9,"2018-05"
"4614",2018-05-04,14.77,"2018-05"
"4615",2018-05-07,14.75,"2018-05"
"4616",2018-05-08,14.71,"2018-05"
"4617",2018-05-09,13.42,"2018-05"
"4618",2018-05-10,13.23,"2018-05"
"4619",2018-05-11,12.65,"2018-05"
"4620",2018-05-14,12.93,"2018-05"
"4621",2018-05-15,14.63,"2018-05"
"4622",2018-05-16,13.42,"2018-05"
"4623",2018-05-17,13.43,"2018-05"
"4624",2018-05-18,13.42,"2018-05"
"4625",2018-05-21,13.08,"2018-05"
"4626",2018-05-22,13.22,"2018-05"
"4627",2018-05-23,12.58,"2018-05"
"4628",2018-05-24,12.53,"2018-05"
"4629",2018-05-25,13.22,"2018-05"
"4630",2018-05-29,17.02,"2018-05"
"4631",2018-05-30,14.94,"2018-05"
"4632",2018-05-31,15.43,"2018-05"
"4633",2018-06-01,13.46,"2018-06"
"4634",2018-06-04,12.74,"2018-06"
"4635",2018-06-05,12.4,"2018-06"
"4636",2018-06-06,11.64,"2018-06"
"4637",2018-06-07,12.13,"2018-06"
"4638",2018-06-08,12.18,"2018-06"
"4639",2018-06-11,12.35,"2018-06"
"4640",2018-06-12,12.34,"2018-06"
"4641",2018-06-13,12.94,"2018-06"
"4642",2018-06-14,12.12,"2018-06"
"4643",2018-06-15,11.98,"2018-06"
"4644",2018-06-18,12.31,"2018-06"
"4645",2018-06-19,13.35,"2018-06"
"4646",2018-06-20,12.79,"2018-06"
"4647",2018-06-21,14.64,"2018-06"
"4648",2018-06-22,13.77,"2018-06"
"4649",2018-06-25,17.33,"2018-06"
"4650",2018-06-26,15.92,"2018-06"
"4651",2018-06-27,17.91,"2018-06"
"4652",2018-06-28,16.85,"2018-06"
"4653",2018-06-29,16.09,"2018-06"
"4654",2018-07-02,15.6,"2018-07"
"4655",2018-07-03,16.14,"2018-07"
"4656",2018-07-05,14.97,"2018-07"
"4657",2018-07-06,13.37,"2018-07"
"4658",2018-07-09,12.69,"2018-07"
"4659",2018-07-10,12.64,"2018-07"
"4660",2018-07-11,13.63,"2018-07"
"4661",2018-07-12,12.58,"2018-07"
"4662",2018-07-13,12.18,"2018-07"
"4663",2018-07-16,12.83,"2018-07"
"4664",2018-07-17,12.06,"2018-07"
"4665",2018-07-18,12.1,"2018-07"
"4666",2018-07-19,12.87,"2018-07"
"4667",2018-07-20,12.86,"2018-07"
"4668",2018-07-23,12.62,"2018-07"
"4669",2018-07-24,12.41,"2018-07"
"4670",2018-07-25,12.29,"2018-07"
"4671",2018-07-26,12.14,"2018-07"
"4672",2018-07-27,13.03,"2018-07"
"4673",2018-07-30,14.26,"2018-07"
"4674",2018-07-31,12.83,"2018-07"
"4675",2018-08-01,13.15,"2018-08"
"4676",2018-08-02,12.19,"2018-08"
"4677",2018-08-03,11.64,"2018-08"
"4678",2018-08-06,11.27,"2018-08"
"4679",2018-08-07,10.93,"2018-08"
"4680",2018-08-08,10.85,"2018-08"
"4681",2018-08-09,11.27,"2018-08"
"4682",2018-08-10,13.16,"2018-08"
"4683",2018-08-13,14.78,"2018-08"
"4684",2018-08-14,13.31,"2018-08"
"4685",2018-08-15,14.64,"2018-08"
"4686",2018-08-16,13.45,"2018-08"
"4687",2018-08-17,12.64,"2018-08"
"4688",2018-08-20,12.49,"2018-08"
"4689",2018-08-21,12.86,"2018-08"
"4690",2018-08-22,12.25,"2018-08"
"4691",2018-08-23,12.41,"2018-08"
"4692",2018-08-24,11.99,"2018-08"
"4693",2018-08-27,12.16,"2018-08"
"4694",2018-08-28,12.5,"2018-08"
"4695",2018-08-29,12.25,"2018-08"
"4696",2018-08-30,13.53,"2018-08"
"4697",2018-08-31,12.86,"2018-08"
"4698",2018-09-04,13.16,"2018-09"
"4699",2018-09-05,13.91,"2018-09"
"4700",2018-09-06,14.65,"2018-09"
"4701",2018-09-07,14.88,"2018-09"
"4702",2018-09-10,14.16,"2018-09"
"4703",2018-09-11,13.22,"2018-09"
"4704",2018-09-12,13.14,"2018-09"
"4705",2018-09-13,12.37,"2018-09"
"4706",2018-09-14,12.07,"2018-09"
"4707",2018-09-17,13.68,"2018-09"
"4708",2018-09-18,12.79,"2018-09"
"4709",2018-09-19,11.75,"2018-09"
"4710",2018-09-20,11.8,"2018-09"
"4711",2018-09-21,11.68,"2018-09"
"4712",2018-09-24,12.2,"2018-09"
"4713",2018-09-25,12.42,"2018-09"
"4714",2018-09-26,12.89,"2018-09"
"4715",2018-09-27,12.41,"2018-09"
"4716",2018-09-28,12.12,"2018-09"
"4717",2018-10-01,12,"2018-10"
"4718",2018-10-02,12.05,"2018-10"
"4719",2018-10-03,11.61,"2018-10"
"4720",2018-10-04,14.22,"2018-10"
"4721",2018-10-05,14.82,"2018-10"
"4722",2018-10-08,15.69,"2018-10"
"4723",2018-10-09,15.95,"2018-10"
"4724",2018-10-10,22.96,"2018-10"
"4725",2018-10-11,24.98,"2018-10"
"4726",2018-10-12,21.31,"2018-10"
"4727",2018-10-15,21.3,"2018-10"
"4728",2018-10-16,17.62,"2018-10"
"4729",2018-10-17,17.4,"2018-10"
"4730",2018-10-18,20.06,"2018-10"
"4731",2018-10-19,19.89,"2018-10"
"4732",2018-10-22,19.64,"2018-10"
"4733",2018-10-23,20.71,"2018-10"
"4734",2018-10-24,25.23,"2018-10"
"4735",2018-10-25,24.22,"2018-10"
"4736",2018-10-26,24.16,"2018-10"
"4737",2018-10-29,24.7,"2018-10"
"4738",2018-10-30,23.35,"2018-10"
"4739",2018-10-31,21.23,"2018-10"
"4740",2018-11-01,19.34,"2018-11"
"4741",2018-11-02,19.51,"2018-11"
"4742",2018-11-05,19.96,"2018-11"
"4743",2018-11-06,19.91,"2018-11"
"4744",2018-11-07,16.36,"2018-11"
"4745",2018-11-08,16.72,"2018-11"
"4746",2018-11-09,17.36,"2018-11"
"4747",2018-11-12,20.45,"2018-11"
"4748",2018-11-13,20.02,"2018-11"
"4749",2018-11-14,21.25,"2018-11"
"4750",2018-11-15,19.98,"2018-11"
"4751",2018-11-16,18.14,"2018-11"
"4752",2018-11-19,20.1,"2018-11"
"4753",2018-11-20,22.48,"2018-11"
"4754",2018-11-21,20.8,"2018-11"
"4755",2018-11-23,21.52,"2018-11"
"4756",2018-11-26,18.9,"2018-11"
"4757",2018-11-27,19.02,"2018-11"
"4758",2018-11-28,18.49,"2018-11"
"4759",2018-11-29,18.79,"2018-11"
"4760",2018-11-30,18.07,"2018-11"
"4761",2018-12-03,16.44,"2018-12"
"4762",2018-12-04,20.74,"2018-12"
"4763",2018-12-06,21.19,"2018-12"
"4764",2018-12-07,23.23,"2018-12"
"4765",2018-12-10,22.64,"2018-12"
"4766",2018-12-11,21.76,"2018-12"
"4767",2018-12-12,21.46,"2018-12"
"4768",2018-12-13,20.65,"2018-12"
"4769",2018-12-14,21.63,"2018-12"
"4770",2018-12-17,24.52,"2018-12"
"4771",2018-12-18,25.58,"2018-12"
"4772",2018-12-19,25.58,"2018-12"
"4773",2018-12-20,28.38,"2018-12"
"4774",2018-12-21,30.11,"2018-12"
